Database Name	ODA
Database Link	http://localhost/ODA/OdaService.asmx
Evaluation GUID	d99c451c-32a2-43d1-acad-d5a8aef429a7
Plate Name	Feeder free HiPSCi 21.05.14
Measurement	Measurement1
Evaluation	Evaluation1
Population	Population - Clumped Nuclei Selected

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Compound	Concentration	Cell Type	Cell Count	Clumped Nuclei Selected - Number of Nuclei Selected- per Object 	Clumped Nuclei Selected - Intensity Nucleus DAPI Mean- Sum per Object 	Clumped Nuclei Selected - Intensity Nucleus Alexa 488 Mean- Sum per Object 	Clumped Nuclei Selected - Cell Area [µm²]- Sum per Object 	Clumped Nuclei Selected - Cell Roundness- Mean per Object 	Clumped Nuclei Selected - Cell Ratio Width to Length- Mean per Object 	
1	4	1	0	3	16	986	728	[902,717,1009,796]					1	2667	1456	1311	0.393967	0.136027	
1	4	1	0	3	17	650	906	[524,821,779,1013]					5	14623	8130	9312	0.73228	0.411412	
1	4	1	0	3	18	366	968	[330,960,375,980]					1	2005	1925	513	0.702035	0.310535	
1	4	1	0	4	1	709	74	[701,66,716,87]					1	2439	1411	214	0.86163	0.510428	
1	4	1	0	4	2	951	114	[902,94,1126,212]					6	17211	8559	4465	0.756352	0.39682	
1	4	1	0	4	3	825	147	[775,130,888,156]					1	2468	1414	1358	0.425835	0.142024	
1	4	1	0	4	4	898	213	[850,205,964,233]					1	2703	1403	1303	0.40078	0.10511	
1	4	1	0	4	5	391	256	[348,223,451,301]					2	5048	2898	2443	0.664566	0.421332	
1	4	1	0	4	6	980	245	[972,234,987,255]					1	2121	1382	238	0.899332	0.654892	
1	4	1	0	4	7	915	410	[906,401,925,443]					1	3040	2287	351	0.555236	0.343289	
1	4	1	0	4	8	773	424	[762,414,799,436]					1	3869	1381	479	0.726933	0.469776	
1	4	1	0	4	9	1074	492	[1053,482,1090,504]					1	2066	2160	500	0.821246	0.420181	
1	4	1	0	4	10	890	508	[882,490,899,538]					1	3266	1914	451	0.558753	0.299425	
1	4	1	0	4	11	885	551	[823,541,892,621]					1	3295	1518	746	0.374203	0.118179	
1	4	1	0	4	12	1274	583	[1255,563,1347,599]					1	2928	1422	1586	0.544728	0.249299	
1	4	1	0	4	13	512	723	[490,703,542,747]					1	6381	1815	1589	0.923618	0.674756	
1	4	1	0	4	14	1060	746	[1048,731,1072,766]					1	5141	1631	615	0.90456	0.634745	
1	4	1	0	4	15	975	818	[963,807,991,833]					1	3415	1439	486	0.908502	0.64153	
1	4	1	0	4	16	1076	856	[1052,832,1102,882]					2	11968	3005	1831	0.867695	0.619317	
1	4	1	0	4	17	1278	855	[1268,848,1286,861]					1	3998	1979	178	0.888374	0.588172	
1	4	1	0	4	18	647	914	[636,902,657,926]					1	3729	3143	369	0.907571	0.752146	
1	4	1	0	4	19	1211	969	[1192,902,1235,981]					1	2634	1423	1112	0.416199	0.229893	
1	4	1	0	5	1	634	23	[597,4,663,42]					1	5361	1541	1658	0.821669	0.546557	
1	4	1	0	5	2	1304	250	[1288,179,1320,313]					1	4185	1705	2339	0.495646	0.193827	
1	4	1	0	5	3	1094	313	[1021,180,1129,364]					5	16508	10703	4349	0.672725	0.401905	
1	4	1	0	5	4	736	408	[626,318,826,625]					8	28514	13714	12373	0.64414	0.367058	
1	4	1	0	5	5	307	449	[269,367,389,539]					6	15985	10023	5908	0.743434	0.47633	
1	4	1	0	5	6	925	413	[909,400,938,430]					1	5863	1507	575	0.932295	0.714785	
1	4	1	0	5	7	443	458	[398,443,535,476]					2	8101	3233	2776	0.593619	0.341927	
1	4	1	0	5	8	145	480	[124,470,166,488]					1	3132	1460	483	0.643396	0.281779	
1	4	1	0	5	9	286	579	[260,528,314,605]					1	2360	1492	1879	0.641405	0.428873	
1	4	1	0	5	10	292	623	[268,598,328,686]					1	2385	1476	1988	0.577719	0.319488	
1	4	1	0	5	11	1147	692	[1124,668,1171,711]					1	1426	1456	1169	0.726995	0.510619	
1	4	1	0	5	12	1236	694	[1220,678,1284,765]					2	4558	2936	2331	0.809545	0.572227	
1	4	1	0	5	13	1156	763	[1130,737,1183,785]					1	2730	1472	1462	0.768396	0.574078	
1	4	1	0	5	14	888	832	[829,788,912,854]					2	8917	2935	1813	0.775523	0.40779	
1	4	1	0	5	15	358	976	[348,921,374,988]					1	3225	1543	739	0.522134	0.227235	
1	4	1	0	6	1	1320	30	[1297,14,1334,46]					1	2457	1499	658	0.870896	0.543038	
1	4	1	0	6	2	301	45	[287,31,315,66]					1	3889	1442	723	0.98248	0.693439	
1	4	1	0	6	3	646	109	[633,86,661,123]					2	5001	2836	686	0.924695	0.663395	
1	4	1	0	6	4	61	195	[16,162,112,231]					2	5341	2811	3793	0.738581	0.504556	
1	4	1	0	6	5	401	234	[288,200,428,330]					2	8974	3193	4129	0.670873	0.304644	
1	4	1	0	6	6	508	289	[480,258,526,305]					2	7138	5625	817	0.797557	0.493399	
1	4	1	0	6	7	1295	309	[1242,258,1356,387]					4	11440	6579	5175	0.753557	0.429038	
1	4	1	0	6	8	372	376	[357,364,386,396]					1	3840	4328	615	0.857757	0.632709	
1	4	1	0	6	9	638	423	[594,404,683,443]					2	10692	4028	2055	0.7303	0.47583	
1	4	1	0	6	10	356	472	[330,449,390,493]					1	2080	1394	1060	0.585315	0.352651	
1	4	1	0	6	11	778	495	[762,479,815,513]					1	6316	2410	1122	0.778647	0.557458	
1	4	1	0	6	12	374	578	[354,521,390,623]					1	4533	1405	1041	0.422785	0.135284	
1	4	1	0	6	13	916	552	[897,528,935,577]					2	10718	3596	1367	0.877045	0.630901	
1	4	1	0	6	14	136	551	[112,540,151,580]					2	5248	4401	1118	0.827912	0.583862	
1	4	1	0	6	15	487	863	[422,674,580,979]					7	21632	11712	10191	0.702935	0.361326	
1	4	1	0	6	16	596	680	[591,675,602,685]					1	5382	1365	97	1.01671	0.8	
1	4	1	0	6	17	1317	718	[1298,698,1338,759]					2	6450	2914	1480	0.767729	0.423578	
1	4	1	0	6	18	142	753	[123,734,161,772]					2	7843	2845	941	0.923349	0.577935	
1	4	1	0	6	19	1080	820	[990,740,1119,852]					1	2921	1409	1331	0.307611	0.0870372	
1	4	1	0	6	20	237	829	[206,806,274,868]					1	2462	1390	1019	0.508151	0.149173	
1	4	1	0	6	21	284	818	[277,812,290,842]					1	2118	1382	261	0.7596	0.339746	
1	4	1	0	6	22	294	845	[285,838,301,853]					1	2891	1391	181	0.922007	0.674919	
1	4	1	0	6	23	731	932	[708,917,742,969]					1	3028	2369	808	0.758156	0.326428	
1	4	1	0	6	24	879	956	[826,931,932,973]					2	8832	3024	2145	0.64375	0.303254	
1	4	1	0	7	1	1195	115	[1088,14,1237,180]					5	11867	8057	8330	0.691644	0.407908	
1	4	1	0	7	2	1013	126	[889,68,1073,180]					6	17154	9568	5309	0.754699	0.461281	
1	4	1	0	7	3	437	107	[393,85,484,138]					2	7982	3687	2004	0.760624	0.423832	
1	4	1	0	7	4	227	228	[217,212,245,239]					1	2097	1349	478	0.822454	0.555889	
1	4	1	0	7	5	676	243	[656,224,702,263]					1	5744	2083	1426	0.889699	0.739459	
1	4	1	0	7	6	387	300	[358,251,458,364]					2	10421	3182	4170	0.685144	0.483357	
1	4	1	0	7	7	1307	355	[1286,279,1329,410]					2	6760	3035	2575	0.651166	0.363728	
1	4	1	0	7	8	520	396	[477,341,579,460]					4	14838	5532	4709	0.701965	0.411325	
1	4	1	0	7	9	883	363	[869,353,895,440]					1	2974	1389	1219	0.51986	0.162168	
1	4	1	0	7	10	78	501	[32,404,256,535]					17	56696	25775	15620	0.794273	0.537234	
1	4	1	0	7	11	1201	472	[1187,437,1220,487]					1	4303	1789	905	0.6052	0.377284	
1	4	1	0	7	12	1276	515	[1251,504,1287,540]					1	2329	1747	670	0.891507	0.371391	
1	4	1	0	7	13	1024	604	[1017,596,1034,611]					1	2290	1355	195	0.873929	0.494678	
1	4	1	0	7	14	89	647	[35,631,133,699]					2	8664	3959	2275	0.686119	0.394453	
1	4	1	0	7	15	275	680	[255,643,303,733]					1	2529	1348	1173	0.429154	0.196614	
1	4	1	0	7	16	846	753	[773,684,939,798]					5	20274	8439	6529	0.766888	0.495049	
1	4	1	0	7	17	646	715	[589,693,699,739]					1	7141	2672	2581	0.653816	0.372813	
1	4	1	0	7	18	1005	701	[999,695,1011,706]					1	1291	1346	108	1.00545	0.67082	
1	4	1	0	7	19	1173	735	[1155,718,1212,802]					2	4749	3796	1068	0.658179	0.335988	
1	4	1	0	7	20	1068	739	[1061,730,1076,752]					1	927	3277	241	0.906279	0.567627	
1	4	1	0	7	21	506	779	[447,757,564,820]					1	6345	2297	2835	0.631289	0.305978	
1	4	1	0	7	22	1176	907	[1154,877,1187,939]					1	2700	2027	850	0.60193	0.276414	
1	4	1	0	7	23	1195	971	[1165,932,1212,1012]					1	1654	1675	1347	0.511162	0.316656	
1	4	1	0	7	24	717	956	[701,935,767,973]					2	5797	3413	1416	0.818016	0.510788	
1	4	1	0	8	1	125	75	[106,59,151,93]					1	3444	1484	983	0.9267	0.583999	
1	4	1	0	8	2	766	107	[756,98,785,118]					1	3287	2254	459	0.904954	0.5877	
1	4	1	0	8	3	843	163	[833,127,857,198]					1	2554	1466	876	0.559852	0.222201	
1	4	1	0	8	4	665	225	[575,130,717,400]					10	27351	14507	13510	0.679793	0.414371	
1	4	1	0	8	5	1127	173	[1095,139,1277,266]					5	19408	7930	5885	0.729438	0.462826	
1	4	1	0	8	6	292	241	[280,222,303,262]					1	3574	1804	536	0.712466	0.449063	
1	4	1	0	8	7	432	244	[398,227,475,262]					1	3865	1465	1414	0.647252	0.348128	
1	4	1	0	8	8	887	290	[844,259,953,364]					4	11670	6128	4010	0.717183	0.474736	
1	4	1	0	8	9	277	295	[214,274,321,319]					2	10581	3186	2669	0.748413	0.489789	
1	4	1	0	8	10	706	304	[701,298,713,311]					1	1210	1913	117	0.920137	0.760286	
1	4	1	0	8	11	740	355	[705,348,787,366]					2	6298	2828	781	0.58487	0.252533	
1	4	1	0	8	12	951	461	[851,357,996,539]					7	17400	10072	8978	0.711315	0.41789	
1	4	1	0	8	13	197	414	[190,406,207,425]					1	1529	2744	246	0.897431	0.626908	
1	4	1	0	8	14	93	472	[78,454,137,496]					2	6095	5017	1065	0.78899	0.487988	
1	4	1	0	8	15	713	516	[679,487,776,552]					2	7145	3102	2941	0.762458	0.41254	
1	4	1	0	8	16	338	547	[262,511,395,616]					5	13084	8196	6613	0.708469	0.395423	
1	4	1	0	8	17	950	598	[943,593,958,604]					1	956	1579	136	0.947071	0.632456	
1	4	1	0	8	18	1174	655	[1156,635,1192,676]					1	2966	1573	988	0.783625	0.646288	
1	4	1	0	8	19	244	739	[131,686,344,981]					7	27131	10426	16114	0.624208	0.341322	
1	4	1	0	8	20	1152	698	[1133,687,1169,710]					1	4492	2057	621	0.862711	0.517357	
1	4	1	0	8	21	1275	705	[1258,693,1284,722]					1	4201	1459	448	0.891971	0.456346	
1	4	1	0	8	22	352	716	[335,699,368,740]					1	2160	2559	1076	0.927415	0.730403	
1	4	1	0	8	23	93	751	[70,731,116,773]					1	4514	1454	869	0.738972	0.469491	
1	4	1	0	9	1	356	19	[346,9,367,52]					1	3014	1430	674	0.756003	0.416698	
1	4	1	0	9	2	175	21	[164,10,190,33]					1	4335	1459	478	0.92814	0.752974	
1	4	1	0	9	3	1118	49	[1091,34,1160,75]					1	1743	1461	986	0.500942	0.199962	
1	4	1	0	9	4	904	102	[879,47,958,239]					5	10511	9603	3962	0.625591	0.301067	
1	4	1	0	9	5	1149	144	[1131,126,1209,169]					1	2819	1412	1040	0.459071	0.243207	
1	4	1	0	9	6	1278	211	[1266,190,1291,229]					2	5455	4973	727	0.830188	0.587496	
1	4	1	0	9	7	1040	245	[1028,225,1052,268]					2	6364	7644	668	0.877594	0.64258	
1	4	1	0	9	8	775	255	[759,237,796,273]					1	5498	1789	914	0.928361	0.649578	
1	4	1	0	9	9	953	335	[929,311,985,360]					2	14832	3319	1782	0.898945	0.557122	
1	4	1	0	9	10	287	518	[266,487,313,540]					1	5850	2074	1488	0.852968	0.589631	
1	4	1	0	9	11	1296	550	[1289,544,1304,557]					1	2870	1398	162	0.9632	0.693778	
1	4	1	0	9	12	1026	570	[1011,557,1039,582]					1	3280	1404	515	0.925895	0.713763	
1	4	1	0	9	13	1225	767	[1203,734,1247,798]					1	2742	1400	1279	0.687965	0.446941	
1	4	1	0	9	14	180	884	[142,820,209,928]					2	7132	3918	3785	0.744819	0.395115	
1	4	1	0	9	15	599	898	[568,880,625,930]					1	2187	2131	1597	0.656891	0.536739	
1	5	1	0	1	1	949	67	[859,52,972,80]					2	3659	4722	1379	0.584888	0.235181	
1	5	1	0	1	2	1097	205	[1012,145,1175,310]					5	13076	9791	6588	0.739352	0.467179	
1	5	1	0	1	3	487	290	[456,251,510,320]					1	1995	1806	1707	0.730486	0.49263	
1	5	1	0	1	4	1005	401	[894,261,1081,437]					10	37390	19881	7386	0.790811	0.480763	
1	5	1	0	1	5	691	334	[679,323,703,349]					1	4853	2450	459	0.998776	0.803101	
1	5	1	0	1	6	1193	427	[1178,414,1209,442]					1	4492	1865	565	0.922745	0.716617	
1	5	1	0	1	7	596	500	[516,467,769,569]					4	15973	7409	8683	0.621853	0.345845	
1	5	1	0	1	8	1210	484	[1205,479,1215,489]					1	4441	1803	90	0.968874	0.784465	
1	5	1	0	1	9	368	543	[349,495,404,565]					2	9594	3651	1434	0.750618	0.525659	
1	5	1	0	1	10	1194	591	[1131,522,1213,618]					2	4552	3633	1797	0.701957	0.274353	
1	5	1	0	1	11	727	587	[707,571,741,606]					1	3498	1813	666	0.86612	0.597022	
1	5	1	0	1	12	157	623	[30,588,205,697]					4	11153	8551	6898	0.697766	0.412583	
1	5	1	0	1	13	719	639	[701,601,781,670]					4	11012	7162	2492	0.779408	0.455416	
1	5	1	0	1	14	1162	685	[1141,611,1193,781]					2	7707	4021	3137	0.601316	0.247658	
1	5	1	0	1	15	675	731	[529,714,701,748]					4	15392	9064	3346	0.764978	0.467713	
1	5	1	0	1	16	1311	786	[1285,769,1334,819]					2	6734	3678	1272	0.826338	0.560167	
1	5	1	0	1	17	566	916	[508,849,747,1006]					3	10546	5839	8304	0.646643	0.409793	
1	5	1	0	1	18	1063	863	[1051,851,1075,884]					1	5072	1825	557	1.00047	0.644547	
1	5	1	0	1	19	931	954	[899,938,968,970]					1	3212	1812	771	0.555783	0.189917	
1	5	1	0	1	20	1178	964	[1168,951,1189,979]					1	2489	2164	377	0.887462	0.544016	
1	5	1	0	2	1	130	99	[100,74,156,125]					1	6928	2833	1991	0.941451	0.753809	
1	5	1	0	2	2	858	211	[699,182,889,331]					8	25896	15610	9590	0.683848	0.387955	
1	5	1	0	2	3	317	258	[310,252,326,265]					1	1153	1807	186	0.892636	0.705882	
1	5	1	0	2	4	143	304	[63,280,220,348]					2	11826	4910	4774	0.589961	0.366107	
1	5	1	0	2	5	29	542	[14,479,47,562]					2	5021	3714	1451	0.704563	0.433035	
1	5	1	0	2	6	400	556	[389,543,418,575]					2	7123	3465	627	0.790146	0.466471	
1	5	1	0	2	7	909	698	[872,674,932,716]					1	2289	2468	1284	0.645397	0.384848	
1	5	1	0	3	1	996	135	[978,126,1004,157]					1	4363	1766	421	0.660676	0.342017	
1	5	1	0	3	2	973	214	[940,178,994,240]					3	14656	6773	2216	0.852048	0.54223	
1	5	1	0	3	3	1024	438	[985,365,1067,486]					4	17746	10623	3509	0.75958	0.473206	
1	5	1	0	3	4	728	518	[671,452,745,597]					3	11959	9004	3812	0.733819	0.414136	
1	5	1	0	3	5	556	491	[543,479,570,504]					1	3952	1782	513	0.967503	0.799604	
1	5	1	0	3	6	1210	546	[1165,494,1239,604]					3	16454	5754	3737	0.667991	0.340619	
1	5	1	0	3	7	927	574	[799,526,972,608]					8	39710	19459	6872	0.774125	0.440987	
1	5	1	0	3	8	280	613	[253,597,302,635]					1	2196	1789	1151	0.858005	0.529297	
1	5	1	0	3	9	703	720	[675,697,731,738]					1	3662	1899	1205	0.629309	0.386063	
1	5	1	0	3	10	1245	847	[1167,768,1278,874]					8	27227	16131	4071	0.841788	0.553783	
1	5	1	0	3	11	1037	814	[1031,809,1043,822]					1	3755	1759	133	0.933844	0.690698	
1	5	1	0	3	12	834	911	[800,882,881,939]					2	5319	4499	2461	0.724211	0.470714	
1	5	1	0	3	13	561	990	[547,979,576,1001]					1	3426	1792	480	0.976378	0.677989	
1	5	1	0	4	1	1140	244	[1134,236,1146,250]					1	3211	1703	121	0.851101	0.540227	
1	5	1	0	4	2	1049	319	[1043,309,1056,326]					1	1332	2369	173	0.828116	0.583938	
1	5	1	0	4	3	633	374	[602,339,658,419]					2	6432	3882	2088	0.755128	0.433233	
1	5	1	0	4	4	117	533	[26,400,229,608]					8	23495	15141	10484	0.718227	0.440913	
1	5	1	0	4	5	87	700	[47,667,144,758]					2	5097	3483	3176	0.771026	0.471916	
1	5	1	0	4	6	420	802	[405,785,438,818]					2	8108	3519	710	0.914293	0.551636	
1	5	1	0	4	7	101	882	[74,857,127,908]					1	3284	2228	1465	0.719714	0.464851	
1	5	1	0	4	8	398	873	[336,859,417,895]					1	2678	1757	997	0.526666	0.195672	
1	5	1	0	4	9	620	976	[555,940,654,1019]					2	7703	4284	2135	0.56472	0.330487	
1	5	1	0	5	1	456	33	[443,8,510,48]					3	10995	5501	1232	0.820705	0.491405	
1	5	1	0	5	2	278	26	[259,10,335,45]					2	7923	3826	1511	0.749413	0.457856	
1	5	1	0	5	3	691	79	[590,56,748,111]					5	19093	9104	2693	0.724714	0.446434	
1	5	1	0	5	4	848	159	[726,88,927,188]					4	19911	9338	5807	0.677374	0.365735	
1	5	1	0	5	5	141	339	[118,274,162,395]					2	6625	4071	2233	0.676584	0.376565	
1	5	1	0	5	6	335	319	[324,308,348,333]					1	4047	3501	503	0.971644	0.767805	
1	5	1	0	5	7	570	465	[497,380,590,480]					2	3651	3529	1655	0.602663	0.26176	
1	5	1	0	5	8	92	502	[75,478,106,539]					2	8140	3594	1084	0.798946	0.461694	
1	5	1	0	5	9	443	512	[425,501,466,546]					3	11524	5344	949	0.908378	0.634541	
1	5	1	0	5	10	534	625	[518,574,567,697]					2	6334	3925	1847	0.690211	0.361414	
1	5	1	0	5	11	349	594	[303,576,367,608]					1	3426	2296	752	0.510678	0.232864	
1	5	1	0	5	12	337	792	[296,711,364,842]					2	5129	4035	1606	0.545847	0.212643	
1	5	1	0	5	13	579	729	[571,721,590,738]					1	5635	1962	267	0.988803	0.804497	
1	5	1	0	5	14	439	775	[418,728,500,802]					2	4783	3538	2618	0.684139	0.410408	
1	5	1	0	5	15	1150	792	[1124,750,1174,834]					4	17646	7394	2529	0.806237	0.469764	
1	5	1	0	5	16	898	800	[874,783,928,818]					1	5489	2402	1193	0.81483	0.508283	
1	5	1	0	5	17	855	847	[810,824,900,889]					1	2490	2113	2301	0.577106	0.284047	
1	5	1	0	5	18	433	940	[409,895,466,997]					1	2562	1858	1197	0.410584	0.100739	
1	5	1	0	6	1	211	51	[185,23,248,72]					2	8337	3772	1829	0.810712	0.568478	
1	5	1	0	6	2	78	266	[26,151,161,407]					3	9881	6758	10513	0.631577	0.348183	
1	5	1	0	6	3	1154	400	[1115,349,1241,490]					4	10059	9030	2307	0.756949	0.376008	
1	5	1	0	6	4	1242	603	[1196,594,1250,614]					1	2072	1726	719	0.613994	0.233245	
1	5	1	0	6	5	44	701	[32,691,108,733]					1	1925	1765	1182	0.484117	0.192479	
1	5	1	0	6	6	55	757	[43,748,105,770]					1	1761	1720	782	0.570616	0.227626	
1	5	1	0	6	7	345	814	[321,798,358,837]					1	4508	1750	800	0.761479	0.467365	
1	5	1	0	6	8	371	823	[359,804,387,838]					1	3136	1773	576	0.858504	0.587561	
1	5	1	0	6	9	177	908	[164,891,190,932]					1	2345	1807	797	0.896296	0.587395	
1	5	1	0	7	1	1260	90	[1240,62,1282,118]					1	3731	1853	1334	0.793264	0.455817	
1	5	1	0	7	2	159	139	[39,120,180,173]					3	6192	6857	2807	0.689297	0.373611	
1	5	1	0	7	3	525	208	[515,182,544,243]					1	2740	1699	768	0.62845	0.254332	
1	5	1	0	7	4	285	319	[276,309,295,340]					1	1312	1631	476	0.883694	0.544892	
1	5	1	0	7	5	753	419	[737,403,772,434]					1	3166	2206	636	0.875799	0.611882	
1	5	1	0	7	6	540	497	[529,485,557,509]					1	3797	1745	460	0.906126	0.703042	
1	5	1	0	7	7	538	673	[520,662,554,699]					1	2652	1710	737	0.635616	0.395717	
1	5	1	0	7	8	834	695	[826,686,842,703]					1	4776	1666	228	0.962277	0.742781	
1	5	1	0	7	9	1156	714	[1146,704,1170,727]					1	3356	1713	410	0.967734	0.80685	
1	5	1	0	7	10	463	770	[442,737,481,853]					2	5991	3435	2509	0.710585	0.393232	
1	5	1	0	7	11	283	950	[269,795,308,972]					3	9557	5425	2547	0.678436	0.383084	
1	5	1	0	7	12	853	853	[804,800,915,889]					1	2403	1696	1455	0.382364	0.101407	
1	5	1	0	7	13	80	885	[44,871,97,901]					2	6065	3438	1038	0.928492	0.721194	
1	5	1	0	8	1	779	112	[756,75,800,156]					1	1251	1968	1256	0.593171	0.200223	
1	5	1	0	8	2	545	338	[511,76,615,435]					7	22170	13640	9402	0.702859	0.435758	
1	5	1	0	8	3	891	126	[878,113,937,202]					1	2520	1743	1189	0.468219	0.163329	
1	5	1	0	8	4	1028	199	[1005,154,1067,237]					3	8748	5241	2238	0.830413	0.532933	
1	5	1	0	8	5	883	285	[823,230,929,359]					2	5273	3750	3380	0.584366	0.302291	
1	5	1	0	8	6	1226	251	[1209,236,1248,263]					2	7469	3494	669	0.966483	0.602118	
1	5	1	0	8	7	683	289	[566,266,736,467]					5	14587	9266	4346	0.750673	0.386628	
1	5	1	0	8	8	195	334	[190,329,202,339]					1	4130	1728	110	0.985124	0.838274	
1	5	1	0	8	9	1225	367	[1217,358,1240,376]					1	2301	1722	322	0.972414	0.606747	
1	5	1	0	8	10	1291	385	[1265,358,1316,415]					3	10105	5287	1150	0.83181	0.501008	
1	5	1	0	8	11	1233	431	[1227,421,1239,437]					1	2193	1835	147	0.963364	0.632456	
1	5	1	0	8	12	1300	497	[1187,446,1321,849]					8	20308	16505	7786	0.678902	0.412616	
1	5	1	0	8	13	1082	576	[1026,523,1107,647]					2	8412	3742	2573	0.65268	0.286446	
1	5	1	0	8	14	317	729	[305,709,343,745]					1	3680	2126	646	0.674442	0.402794	
1	5	1	0	8	15	717	800	[705,752,735,836]					1	3366	1754	1186	0.556559	0.20112	
1	5	1	0	8	16	313	854	[238,784,418,934]					2	6734	4267	8361	0.595381	0.293413	
1	5	1	0	8	17	1045	925	[1039,918,1055,932]					1	949	2654	173	0.921126	0.724947	
1	5	1	0	9	1	222	183	[118,4,292,265]					8	23620	15328	13517	0.692253	0.391682	
1	5	1	0	9	2	132	40	[78,18,161,56]					1	2314	1920	904	0.482911	0.166445	
1	5	1	0	9	3	374	272	[335,108,462,355]					7	16123	14068	9223	0.669348	0.422444	
1	5	1	0	9	4	1074	282	[1025,226,1176,334]					6	32764	11534	7431	0.816803	0.53163	
1	5	1	0	9	5	91	287	[79,247,105,337]					1	2413	1796	1502	0.61261	0.236211	
1	5	1	0	9	6	1054	442	[1013,418,1084,479]					1	4709	2048	1573	0.686293	0.318903	
1	5	1	0	9	7	460	700	[455,695,467,705]					1	2254	1710	113	0.965854	0.813892	
1	5	1	0	9	8	865	874	[846,844,888,892]					1	1912	2551	991	0.605819	0.422328	
1	6	1	0	1	1	902	77	[859,3,968,125]					4	15654	6898	4961	0.760255	0.515084	
1	6	1	0	1	2	643	58	[627,16,704,76]					2	4796	2997	1433	0.782692	0.373986	
1	6	1	0	1	3	256	60	[247,51,265,69]					1	2750	2382	287	1.00946	0.884783	
1	6	1	0	1	4	508	86	[493,65,529,108]					1	1925	2256	691	0.660398	0.435977	
1	6	1	0	1	5	995	116	[979,99,1028,131]					1	2920	1451	820	0.685969	0.349951	
1	6	1	0	1	6	1198	142	[1174,117,1268,166]					3	6531	4513	2357	0.744564	0.407307	
1	6	1	0	1	7	376	154	[359,137,389,167]					1	1918	2011	439	0.827969	0.365646	
1	6	1	0	1	8	737	232	[650,174,842,319]					6	30411	9103	8898	0.693345	0.365855	
1	6	1	0	1	9	578	309	[556,289,602,324]					1	6102	1551	1011	0.825386	0.553949	
1	6	1	0	1	10	1032	376	[1026,370,1040,383]					1	1299	3119	144	0.981551	0.752232	
1	6	1	0	1	11	1311	416	[1293,385,1326,445]					1	2503	1455	972	0.68314	0.373815	
1	6	1	0	1	12	313	453	[239,438,405,480]					3	10721	4576	3425	0.741791	0.403792	
1	6	1	0	1	13	1003	554	[971,461,1034,630]					3	9099	4461	2846	0.645348	0.327551	
1	6	1	0	1	14	1285	515	[1266,492,1310,551]					1	2766	1467	810	0.620612	0.22617	
1	6	1	0	1	15	1047	584	[1030,545,1070,609]					1	2391	1405	1120	0.702413	0.291454	
1	6	1	0	1	16	1242	681	[1196,650,1283,709]					3	12535	4848	2576	0.804672	0.467779	
1	6	1	0	1	17	1268	806	[1212,731,1339,971]					8	20756	12809	11224	0.727102	0.446706	
1	6	1	0	1	18	169	816	[72,780,229,895]					9	32841	15053	6833	0.776228	0.482938	
1	6	1	0	1	19	980	949	[946,921,1105,996]					3	11847	5580	3918	0.685459	0.387254	
1	6	1	0	1	20	143	961	[123,935,172,1003]					1	3424	2251	1913	0.732405	0.425283	
1	6	1	0	1	21	35	992	[11,983,56,1007]					1	2341	1438	594	0.675708	0.344999	
1	6	1	0	2	1	178	34	[164,19,194,51]					1	1121	5274	721	0.931367	0.772307	
1	6	1	0	2	2	310	230	[266,162,384,312]					5	18218	12596	5101	0.836046	0.473621	
1	6	1	0	2	3	38	245	[28,235,46,261]					1	2362	1283	283	0.863896	0.447214	
1	6	1	0	2	4	603	379	[553,316,622,407]					3	10468	5653	1964	0.720113	0.325397	
1	6	1	0	2	5	503	340	[495,329,513,348]					1	2449	1235	229	0.85857	0.57675	
1	6	1	0	2	6	1094	446	[1018,426,1124,530]					8	30869	12558	3951	0.818047	0.498608	
1	6	1	0	2	7	44	504	[14,479,88,532]					1	5337	1957	2920	0.893081	0.631845	
1	6	1	0	2	8	815	579	[793,563,831,595]					2	8231	3073	822	0.905493	0.57453	
1	6	1	0	2	9	878	589	[867,576,890,605]					1	3387	2339	351	0.647617	0.45953	
1	6	1	0	2	10	987	682	[966,660,1019,763]					1	2305	1266	1041	0.381294	0.129538	
1	6	1	0	2	11	322	693	[313,684,332,704]					1	1099	1436	292	0.976406	0.808608	
1	6	1	0	2	12	776	786	[758,772,796,801]					2	4387	2541	675	0.963454	0.695541	
1	6	1	0	2	13	877	844	[858,832,900,854]					1	1763	1363	521	0.736198	0.358759	
1	6	1	0	2	14	821	889	[808,859,833,937]					1	2063	1421	996	0.575484	0.181992	
1	6	1	0	2	15	37	891	[29,883,46,908]					1	756	3031	296	0.90589	0.544537	
1	6	1	0	2	16	220	959	[193,936,244,987]					1	3099	1285	1965	0.815881	0.610325	
1	6	1	0	3	1	1271	14	[1263,8,1277,24]					1	1930	1415	161	0.988567	0.653047	
1	6	1	0	3	2	1276	136	[1228,63,1326,200]					2	13018	3816	6309	0.612463	0.455757	
1	6	1	0	3	3	365	315	[347,295,384,338]					1	4152	1396	1247	0.890887	0.6895	
1	6	1	0	3	4	338	507	[279,481,406,534]					1	3276	1796	1945	0.471351	0.162139	
1	6	1	0	3	5	611	566	[593,547,629,590]					2	4993	2672	737	0.870457	0.504485	
1	6	1	0	3	6	740	609	[713,586,760,641]					1	1432	1318	1516	0.680201	0.537821	
